STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/28/2016,0,",,S",29.8,"H,,S",33.9,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/29/2016,0,",,S",30,"H,,S",34,",,S",26,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/30/2016,0.5,",,S",27.5,"H,,S",33.2,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/1/2016,14.7,",,S",28.4,"H,,S",33.1,",,S",24,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/2/2016,2,",,S",29.8,"H,,S",33.1,",,S",25.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/3/2016,0,",,S",29.3,"H,,S",33.4,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/4/2016,25.7,",,S",29.1,"H,,S",33.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/5/2016,13.2,",,S",29.1,"H,,S",32.3,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/6/2016,4.1,",,S",28.8,"H,,S",31.5,",,S",24.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/7/2016,0,",,S",28.5,"H,,S",32.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/8/2016,17.8,",,S",27.9,"H,,S",32.7,",,S",25,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/9/2016,10.9,",,S",28.1,"H,,S",32.6,",,S",25.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/10/2016,3.3,",,S",28.1,"H,,S",33.1,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/11/2016,22.1,",,S",27.2,"H,,S",32.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/12/2016,33.3,",,S",27.1,"H,,S",31.1,",,S",24,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/13/2016,49.8,",,S",28.2,"H,,S",32.1,",,S",24.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/14/2016,2.5,",,S",28.3,"H,,S",32.1,",,S",25.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/15/2016,127.5,",,S",25.4,"H,,S",27.1,",O,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/16/2016,219.2,",,S",26.6,"H,,S",,,23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/17/2016,12.4,",,S",28,"H,,S",30.4,",,S",25.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/18/2016,19.6,",,S",29.6,"H,,S",31.8,",,S",26.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/19/2016,1.5,",,S",28.6,"H,,S",30.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/20/2016,9.9,",,S",28.9,"H,,S",32.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/21/2016,1.3,",,S",28.6,"H,,S",31.2,",,S",26.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/22/2016,1.3,",,S",29.8,"H,,S",32.1,",,S",27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/23/2016,10.2,",,S",30.1,"H,,S",32.5,",,S",27.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/24/2016,6.4,",,S",28.8,"H,,S",30.5,",,S",26.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/25/2016,7.9,",,S",29.7,"H,,S",32.4,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/26/2016,12.2,",,S",30.2,"H,,S",32.3,",,S",26.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/27/2016,4.1,",,S",27.7,"H,,S",31.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/28/2016,112.8,",,S",27.1,"H,,S",30.3,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/29/2016,0,",,S",28.3,"H,,S",,,24.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/30/2016,4.6,",,S",28.6,"H,,S",31.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/31/2016,2.8,",,S",28.5,"H,,S",30.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/2/2016,7.6,",,S",29.4,"H,,S",31.7,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/3/2016,0.3,",,S",29.7,"H,,S",31.6,",,S",28.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/4/2016,5.3,",,S",28.8,"H,,S",31.1,",,S",27.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/5/2016,3,",,S",29.2,"H,,S",31.6,",,S",27.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/6/2016,8.6,",,S",29.5,"H,,S",31.6,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/7/2016,0,",,S",27.3,"H,,S",31.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/8/2016,48.3,",,S",27.2,"H,,S",31.3,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/9/2016,7.4,",,S",28.1,"H,,S",,,25.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/10/2016,19.3,",,S",28.1,"H,,S",31,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/11/2016,4.1,",,S",28.9,"H,,S",31.2,",,S",26.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/12/2016,16,",,S",28.5,"H,,S",31.4,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/13/2016,6.6,",,S",29,"H,,S",31,",,S",25,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/14/2016,0,",,S",29.3,"H,,S",31.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/15/2016,0,",,S",29.3,"H,,S",31.5,",,S",28,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/16/2016,0,",,S",29.1,"H,,S",30.8,",,S",28,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/17/2016,0.5,",,S",28.8,"H,,S",31,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/18/2016,4.1,",,S",28,"H,,S",30.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/19/2016,0,",,S",28.3,"H,,S",30.5,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/20/2016,0,",,S",28.1,"H,,S",31,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/21/2016,1.3,",,S",28.1,"H,,S",30.7,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/22/2016,0,",,S",28.4,"H,,S",31,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/23/2016,0,",,S",28.1,"H,,S",31,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/24/2016,0,",,S",28.6,"H,,S",31.1,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/25/2016,0,",,S",28.2,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/26/2016,0,",,S",27.9,"H,,S",30.5,",,S",26.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/27/2016,0,",,S",28.6,"H,,S",30.9,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/28/2016,0,",,S",28.4,"H,,S",30.6,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/29/2016,0,",,S",28.8,"H,,S",31,",,S",27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/30/2016,0,",,S",28.8,"H,,S",31.4,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/1/2016,0,",,S",28.6,"H,,S",31.2,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/2/2016,0,",,S",28.8,"H,,S",31.4,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/3/2016,0,",,S",29,"H,,S",31.8,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/4/2016,0,",,S",28.7,"H,,S",31.4,",,S",27.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/5/2016,0,",,S",28.7,"H,,S",31.2,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/6/2016,0,",,S",29.1,"H,,S",31.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/7/2016,0,",,S",29,"H,,S",31.3,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/8/2016,0,",,S",29.2,"H,,S",31.2,",,S",28.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/9/2016,0,",,S",29.1,"H,,S",31.5,",,S",27.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/10/2016,4.3,",,S",28.4,"H,,S",31.1,",,S",25.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/11/2016,0,",,S",28.8,"H,,S",31.5,",,S",26,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/12/2016,24.1,",,S",27.7,"H,,S",30.2,",,S",24.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/13/2016,0,",,S",28.1,"H,,S",30.6,",,S",23.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/14/2016,0,",,S",28.3,"H,,S",30.6,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/15/2016,0.8,",,S",27.9,"H,,S",30.1,",,S",26.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/16/2016,0,",,S",28.1,"H,,S",30.5,",,S",25.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/17/2016,,,27.4,"H,,S",30,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/18/2016,0,",,S",28.1,"H,,S",30.5,",,S",26,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/19/2016,0,",,S",28.1,"H,,S",30.3,",,S",26.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/20/2016,0,",,S",28.1,"H,,S",30.4,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/21/2016,0,",,S",28.2,"H,,S",30.8,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/22/2016,0,",,S",28.3,"H,,S",30.6,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/23/2016,0,",,S",28.3,"H,,S",30.6,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/24/2016,4.6,",,S",27.5,"H,,S",29.5,",,S",26.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/25/2016,0,",,S",27.3,"H,,S",29.7,",,S",25.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/26/2016,0,",,S",27.5,"H,,S",30.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/27/2016,8.1,",,S",27.1,"H,,S",30.2,",,S",25.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/28/2016,0,",,S",27.3,"H,,S",30.4,",,S",25.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/29/2016,0,",,S",27.5,"H,,S",,,26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/30/2016,3.3,",,S",27.6,"H,,S",30,",,S",26.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/31/2016,1.8,",,S",28.3,"H,,S",30.3,",,S",25.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/1/2016,0,",,S",28.1,"H,,S",,,26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/2/2016,0,",,S",28.3,"H,,S",30.3,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/3/2016,0,",,S",28.8,"H,,S",31.1,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/4/2016,0,",,S",28.3,"H,,S",31.2,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/5/2016,0,",,S",29.2,"H,,S",31.3,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/6/2016,0,",,S",28.7,"H,,S",31.5,",,S",27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/7/2016,0,",,S",28.8,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/8/2016,0,",,S",28.6,"H,,S",,,27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/9/2016,0.3,",,S",27.9,"H,,S",,,27.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/10/2016,0,",,S",29.3,"H,,S",31.2,",,S",27.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/11/2016,0,",,S",28.4,"H,,S",,,27.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/12/2016,0,",,S",28.5,"H,,S",31,",,S",27.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/13/2016,0,",,S",28.9,"H,,S",31.2,",,S",27.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/14/2016,0,",,S",28.6,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/15/2016,0.5,",,S",28.7,"H,,S",31.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/16/2016,0,",,S",28.1,"H,,S",31.2,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/17/2016,0,",,S",28.2,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/18/2016,0,",,S",28.9,"H,,S",,,27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/19/2016,0,",,S",29.1,"H,,S",31,",,S",27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/20/2016,0,",,S",28.3,"H,,S",,,27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/21/2016,0,",,S",28.6,"H,,S",31.1,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/22/2016,0,",,S",27.8,"H,,S",,,27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/23/2016,0,",,S",27.8,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/24/2016,0,",,S",28.3,"H,,S",30.8,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/25/2016,0,",,S",27.7,"H,,S",30.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/26/2016,0,",,S",27.8,"H,,S",30.9,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/27/2016,0,",,S",28,"H,,S",30.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/28/2016,0,",,S",27.8,"H,,S",,,26.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/29/2016,0,",,S",27.9,"H,,S",,,26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/30/2016,0,",,S",28,"H,,S",30.8,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/1/2016,0.5,",,S",27.7,"H,,S",30.8,",,S",25.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/2/2016,4.3,",,S",27.1,"H,,S",28.3,",,S",26.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/3/2016,0,",,S",27.4,"H,,S",30.2,",,S",26.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/4/2016,0,",,S",26.7,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/5/2016,0,",,S",27.9,"H,,S",,,26.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/6/2016,,,27.6,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/7/2016,0,",,S",27.7,"H,,S",30.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/8/2016,,,26.9,"H,,S",30.4,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/9/2016,0,",,S",28.1,"H,,S",30.7,",,S",26.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/10/2016,0,",,S",27.8,"H,,S",31.1,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/11/2016,0,",,S",27.9,"H,,S",30.8,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/12/2016,0,",,S",27.9,"H,,S",,,26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/13/2016,0,",,S",28.1,"H,,S",30.5,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/14/2016,0,",,S",27.8,"H,,S",29.6,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/15/2016,0,",,S",27.7,"H,,S",30.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/16/2016,0,",,S",27.7,"H,,S",31,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/17/2016,0,",,S",28.2,"H,,S",30.9,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/18/2016,0,",,S",27.9,"H,,S",30.3,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/19/2016,0,",,S",28.1,"H,,S",30.6,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/20/2016,0,",,S",28.1,"H,,S",31.2,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/21/2016,0,",,S",28.2,"H,,S",30.6,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/22/2016,0,",,S",28.2,"H,,S",30.6,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/23/2016,0,",,S",28.1,"H,,S",30.1,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/24/2016,0,",,S",28.3,"H,,S",31,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/25/2016,0,",,S",28.3,"H,,S",30.9,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/26/2016,0,",,S",28.6,"H,,S",31.3,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/27/2016,0,",,S",28.5,"H,,S",31.2,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/28/2016,0.5,",,S",28.3,"H,,S",31.4,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/29/2016,6.6,",,S",27.9,"H,,S",31.2,",,S",25.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/30/2016,17.8,",,S",28.3,"H,,S",30.4,",,S",24.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/1/2016,0,",,S",28.3,"H,,S",31.2,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/2/2016,0,",,S",28.8,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/3/2016,0.5,",,S",28.4,"H,,S",31.1,",,S",26.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/4/2016,,,28.1,"H,,S",31.3,",,S",25.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/5/2016,0.8,",,S",28.5,"H,,S",31.1,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/6/2016,0,",,S",28.7,"H,,S",31.5,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/7/2016,0,",,S",28.1,"H,,S",31.1,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/8/2016,0,",,S",28.9,"H,,S",32.2,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/9/2016,0,",,S",28.8,"H,,S",31.6,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/10/2016,0,",,S",28.9,"H,,S",31.6,",,S",27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/11/2016,0,",,S",28.7,"H,,S",31.5,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/12/2016,0,",,S",28.9,"H,,S",31.6,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/13/2016,0,",,S",29.1,"H,,S",31.5,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/14/2016,2.5,",,S",28.4,"H,,S",31.5,",,S",24.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/15/2016,2.5,",,S",28.1,"H,,S",31.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/16/2016,136.4,",,S",27.1,"H,,S",31.1,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/17/2016,1,",,S",27.7,"H,,S",31,",,S",24.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/18/2016,10.4,",,S",28.3,"H,,S",31.5,",,S",25,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/19/2016,40.9,",,S",26.9,"H,,S",29.6,",,S",24.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/20/2016,0,",,S",28.1,"H,,S",,,25.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/21/2016,6.4,",,S",28.3,"H,,S",30.6,",,S",25.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/22/2016,0.3,",,S",27.8,"H,,S",30.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/23/2016,14.5,",,S",27.1,"H,,S",30,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/24/2016,18.3,",,S",27.1,"H,,S",29.6,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/25/2016,104.1,",,S",26.7,"H,,S",30.8,",,S",22.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/26/2016,1,",,S",27.4,"H,,S",30.6,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/27/2016,4.6,",,S",27.6,"H,,S",30.8,",,S",24.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/28/2016,0,",,S",28.3,"H,,S",30.8,",,S",24.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/29/2016,0,",,S",28.6,"H,,S",31.2,",,S",25.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/30/2016,8.4,",,S",28,"H,,S",30.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/31/2016,13.2,",,S",28.1,"H,,S",30.7,",,S",24.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/1/2016,7.9,",,S",26.8,"H,,S",30.6,",,S",24,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/2/2016,35.1,",,S",27,"H,,S",30.6,",,S",23.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/3/2016,0,",,S",26.9,"H,,S",29,",,S",24.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/4/2016,0.5,",,S",25.7,"H,,S",29.8,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/5/2016,60.7,",,S",26.2,"H,,S",29.6,",,S",23.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/6/2016,16.3,",,S",24.8,"H,,S",26,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/7/2016,1.3,",,S",27.5,"H,,S",31.5,",,S",23.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/8/2016,3.8,",,S",27.6,"H,,S",30.7,",,S",24.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/9/2016,0,",,S",27.7,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/10/2016,0,",,S",27.3,"H,,S",31.4,",,S",24.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/11/2016,35.1,",,S",27.8,"H,,S",30.4,",,S",24.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/12/2016,0,",,S",27.1,"H,,S",30.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/13/2016,11.9,",,S",27.8,"H,,S",30.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/14/2016,0,",,S",27.2,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/15/2016,2,",,S",27.4,"H,,S",30.9,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/16/2016,0,",,S",25.8,"H,,S",32.2,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/17/2016,29,",,S",25.8,"H,,S",,,23.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/18/2016,34.8,",,S",26.3,"H,,S",32.6,",,S",23.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/19/2016,11.9,",,S",26.3,"H,,S",29.9,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/20/2016,19.6,",,S",26.3,"H,,S",29.1,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/21/2016,0.5,",,S",26.5,"H,,S",30.5,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/22/2016,1.5,",,S",27,"H,,S",31.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/23/2016,61.7,",,S",27.6,"H,,S",31.8,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/24/2016,60.2,",,S",28,"H,,S",32.9,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/25/2016,0,",,S",27.7,"H,,S",,,24.7,",,S"
